Client_ID,Sexe,Age,Navigateur,OS,Pays,Geolocalisation,Campagne,Moyenne_Pages_Visitees,Haut_Revenu
x9yld5,F,62,Chrome,Windows,Republic of Korea,126.9741 37.5112,FALSE,20,FALSE
xtvuqw,F,62,Chrome,Windows,United States,-84.1494 33.9791,TRUE,10.6666666667,FALSE
ykkc87,M,31,Chrome,Windows,Japan,139.7677 35.6427,FALSE,12,FALSE
z541v5,F,28,Chrome,MacOS X,Republic of Korea,126.7317 37.4536,TRUE,12.5,FALSE
zs0rkt,F,49,Chrome,Windows,Norway,10.7487 59.905,FALSE,13,FALSE
6283,M,24,Firefox,Windows,Iran,51.4231 35.6961,TRUE,14,FALSE
14514,M,52,Firefox,Windows,United States,-122.0318 38.0033,TRUE,11,FALSE
24774,,28,Chrome,MacOS X,Poland,21.0362 52.2394,TRUE,18,FALSE
32281,F,41,Chrome,MacOS X,France,2.8162 46.7653,FALSE,18,FALSE
40203,M,70,Chrome,MacOS X,United States,-78.6253 35.7977,FALSE,13,FALSE
49313,F,48,Chrome,Windows,Germany,9.491 51.2993,FALSE,9,FALSE
05r274,,40,Chrome,Windows,United States,-72.7715 42.1733,TRUE,8.25,FALSE
69205,F,64,Chrome,Windows,France,6.7986 47.5103,FALSE,9.3333333333,TRUE
76141,M,38,Firefox,Windows,United States,-97.822 37.751,FALSE,10,FALSE
83197,F,52,Firefox,Windows,United States,-82.5618 36.5484,TRUE,10,FALSE
90595,M,33,Chrome,Windows,China,121.3997 31.0456,FALSE,10,FALSE
0e82ij,M,22,Chrome,Windows,India,77 20,FALSE,18,FALSE
0uvg69,F,53,Chrome,Windows,Japan,139.69 35.69,FALSE,8,FALSE
107614,F,73,Firefox,MacOS X,Netherlands,4.8995 52.3824,FALSE,12.5,FALSE
114406,M,30,Chrome,Windows,United States,-96.6645 32.9914,TRUE,13,FALSE
123817,F,51,Chrome,Windows,United States,-97.7465 30.2623,FALSE,9.5,FALSE
132238,F,28,Firefox,Windows,,,FALSE,10.5,FALSE
142106,M,68,Chrome,Windows,United States,-74.573 40.6761,FALSE,10.6666666667,FALSE
148747,F,,Chrome,Windows,Canada,-76.5788 44.2411,FALSE,11,FALSE
159181,M,34,Chrome,Windows,Taiwan,121.4966 25.0418,TRUE,11.75,FALSE
166597,M,56,Chrome,Windows,Japan,139.7677 35.6427,TRUE,9,TRUE
175068,F,60,IE,Windows,Republic of Korea,126.9741 37.5112,FALSE,9.5,TRUE
183108,F,52,Chrome,Windows,United States,-77.1201 38.9084,FALSE,9,TRUE
189381,F,65,Chrome,MacOS X,Japan,139.7677 35.6427,FALSE,15,FALSE
196478,F,22,Chrome,MacOS X,United States,-79.988 40.4495,FALSE,11,FALSE
1pjr5x,F,66,Chrome,MacOS X,China,120.5954 31.3041,FALSE,9.5,FALSE
206120,M,68,Chrome,MacOS X,United States,-88.4154 44.2619,FALSE,10,FALSE
215030,F,,Chrome,MacOS X,Japan,136.6256 36.5944,FALSE,10.5,FALSE
221500,M,43,Chrome,Windows,United States,-78.7279 42.9864,TRUE,9.7142857143,TRUE
22auxp,M,38,Safari,MacOS X,India,77 20,TRUE,12,FALSE
237982,M,29,Chrome,Linux,United States,-104.8738 39.6237,FALSE,8,FALSE
245779,M,39,Chrome,Windows,United States,-98.5107 29.6569,FALSE,11.5,TRUE
254451,M,57,Chrome,Windows,Germany,9.491 51.2993,TRUE,10.2,TRUE
262921,M,38,Chrome,Windows,United States,-97.822 37.751,FALSE,7,FALSE
270955,F,32,Chrome,Windows,China,117.2808 31.8639,FALSE,9,FALSE
278271,F,54,Firefox,Windows,United States,-110.3607 31.5273,FALSE,8,FALSE
286745,M,68,Chrome,Windows,Austria,16.3705 48.2077,TRUE,11.6666666667,FALSE
295302,F,22,Firefox,Windows,Spain,-17.1133 28.0916,TRUE,10,FALSE
2etj5r,F,62,Firefox,Windows,United States,-82.7267 28.0859,FALSE,11,FALSE
302142,F,30,IE,Windows,,,TRUE,9.2,TRUE
310300,F,78,Safari,MacOS X,Germany,8.6723 52.1005,TRUE,9,FALSE
318044,M,,Chrome,Windows,Australia,143.2104 -33.494,FALSE,12,FALSE
326646,F,62,Chrome,Windows,Australia,151.1982 -33.8612,TRUE,9.3333333333,TRUE
334136,M,49,Chrome,Windows,United States,-110.3607 31.5273,FALSE,12,FALSE
344365,M,,Firefox,MacOS X,Australia,143.2104 -33.494,FALSE,10.5,FALSE
352641,F,61,Chrome,MacOS X,France,3.0553 48.4101,TRUE,12.2,TRUE
359337,F,68,Firefox,Windows,United States,-111.8244 33.3233,FALSE,14.5,TRUE
365929,F,15,Chrome,Windows,United States,-86.2539 32.404,FALSE,8,FALSE
373815,M,44,Chrome,Windows,Republic of Korea,126.9741 37.5112,TRUE,9.5,FALSE
380209,M,34,IE,Windows,United States,-97.822 37.751,FALSE,11,FALSE
387949,F,30,Chrome,Windows,Morocco,-5 32,FALSE,16,FALSE
396052,M,19,Chrome,Windows,United States,-73.5951 42.7495,FALSE,11,FALSE
3izw2p,,39,Firefox,Windows,United States,-122.0074 37.4249,FALSE,7,FALSE
403724,M,26,Chrome,Windows,Morocco,-5 32,FALSE,12,FALSE
410994,M,61,Chrome,MacOS X,Australia,143.2104 -33.494,FALSE,11.3333333333,FALSE
418051,F,44,Chrome,Linux,Germany,9.491 51.2993,FALSE,14,FALSE
426689,M,52,Chrome,Windows,United States,-97.822 37.751,FALSE,15,FALSE
435514,F,34,Chrome,Windows,United States,-86.5861 34.7304,FALSE,11,FALSE
442435,F,65,Chrome,Windows,China,116.3883 39.9289,FALSE,13.5,FALSE
450172,M,48,Chrome,MacOS X,Brazil,-47.8167 -15.8333,FALSE,11.75,FALSE
458846,F,46,Chrome,Windows,United States,-97.822 37.751,FALSE,12,FALSE
465597,F,28,Chrome,Windows,Czechia,16.6333 49.2,FALSE,14,FALSE
474155,M,64,Firefox,Windows,United States,-110.3607 31.5273,TRUE,10,FALSE
481997,F,22,IE,Windows,United States,-97.822 37.751,TRUE,15,FALSE
491195,F,30,Edge,Windows,France,3.0586 50.633,FALSE,9.5,FALSE
495907,F,51,Chrome,Windows,United States,-97.822 37.751,FALSE,14,FALSE
4qixg7,M,40,Chrome,Linux,China,116.9972 36.6683,FALSE,9.5,FALSE
506999,F,73,Chrome,Windows,United States,-81.5798 41.4737,TRUE,10,FALSE
514393,F,46,Firefox,Windows,United States,-121.6398 38.4829,FALSE,7.5,FALSE
521301,M,24,Chrome,Windows,,,FALSE,11,FALSE
528519,F,27,Chrome,Windows,Netherlands,5.1191 52.0938,TRUE,10.5,FALSE
539108,M,51,Firefox,Windows,United States,-97.822 37.751,TRUE,4,FALSE
546805,M,44,Chrome,Windows,China,102.7183 25.0389,FALSE,13,FALSE
555115,M,47,Firefox,Windows,South Africa,24 -29,FALSE,17.5,FALSE
564931,F,41,Edge,Windows,Republic of Korea,128.725 36.5656,TRUE,10.5,TRUE
574541,M,59,Firefox,Windows,Poland,21.0362 52.2394,FALSE,14,FALSE
583188,M,70,Chrome,Windows,Canada,-79.3716 43.6319,TRUE,9.75,FALSE
591943,M,14,Chrome,Windows,Kazakhstan,68 48,TRUE,15,FALSE
5azuk7,F,61,Chrome,Windows,Japan,139.7677 35.6427,TRUE,14.5,FALSE
601660,F,61,Chrome,Windows,United States,-88.2338 42.2203,TRUE,9.6666666667,FALSE
611229,F,60,Chrome,MacOS X,Japan,137.2333 35.8,TRUE,12.2,TRUE
618987,,40,Chrome,Linux,Japan,139.69 35.69,TRUE,10.75,FALSE
626434,,24,Chrome,Windows,Republic of Korea,126.9743 37.5111,TRUE,14,FALSE
634672,F,,Chrome,Windows,Italy,12.4833 41.9,TRUE,12.4,FALSE
643871,F,40,Chrome,Windows,Portugal,-9.1333 38.7167,TRUE,8,TRUE
652626,F,18,IE,Windows,South Africa,28.0583 -26.2309,FALSE,14,FALSE
660735,F,53,Chrome,Windows,Poland,16.3167 51.8,TRUE,10,FALSE
668263,F,,Chrome,Windows,Netherlands,5.1191 52.0938,FALSE,12,FALSE
676955,M,,Firefox,Windows,United States,-97.822 37.751,TRUE,8.5,FALSE
685657,M,56,Firefox,Windows,Japan,141.5667 42.8833,FALSE,9.5,FALSE
692946,F,28,Chrome,Windows,United States,-96.8217 32.7787,TRUE,11.3333333333,FALSE
6fr54g,M,65,Chrome,Windows,United States,-87.4741 33.3323,FALSE,6,FALSE
700138,M,66,Chrome,Windows,Slovak Republic,18.1666 47.9899,FALSE,18,FALSE
706673,M,47,Firefox,Windows,Russia,37.6068 55.7386,TRUE,9.6,FALSE
714625,F,35,Chrome,Linux,Canada,-79.3716 43.6319,FALSE,13,FALSE
721269,M,,Firefox,Linux,Japan,139.69 35.69,FALSE,10.3333333333,FALSE
730497,F,54,Chrome,Windows,Canada,-123.3658 48.4777,FALSE,13.6666666667,FALSE
739806,F,23,Firefox,Windows,United States,-83.3763 42.4645,FALSE,15,FALSE
749869,F,20,Chrome,Windows,China,121.3997 31.0456,FALSE,15,FALSE
758412,,74,Chrome,Windows,Japan,139.6425 35.4478,FALSE,8.3333333333,TRUE
765634,M,38,Firefox,Windows,Taiwan,121 23.5,FALSE,13,FALSE
771436,M,56,Chrome,Windows,China,116.0936 38.6989,FALSE,10.2,FALSE
779629,M,63,Chrome,Windows,Germany,9.491 51.2993,TRUE,10.4,TRUE
787778,,41,Edge,Windows,France,2.3387 48.8582,FALSE,14.5,FALSE
795168,,32,Chrome,Windows,China,114.1333 22.5333,TRUE,14,FALSE
7p5xph,F,28,Chrome,Windows,Singapore,103.8565 1.2855,FALSE,16,FALSE
804168,F,62,Chrome,MacOS X,Sweden,15.0667 57.4333,FALSE,13,FALSE
814847,F,42,Chrome,MacOS X,United States,-122.2471 37.5331,FALSE,14,FALSE
821605,M,37,IE,Windows,United States,-87.9065 43.0389,FALSE,13,FALSE
829677,F,48,Chrome,Windows,Canada,-79.3716 43.6319,FALSE,16,FALSE
836746,F,76,Chrome,Windows,Italy,11.1 43.8833,FALSE,16,FALSE
846050,M,32,Firefox,Windows,Brazil,-43.2192 -22.8305,FALSE,16,FALSE
854267,M,,Chrome,MacOS X,Latvia,24.1 56.95,TRUE,12.2,TRUE
860800,M,43,Chrome,Windows,United States,-97.822 37.751,FALSE,10,FALSE
868323,F,23,Chrome,Windows,United States,-94.2896 37.1827,FALSE,5,FALSE
878767,F,60,Firefox,Windows,China,118.7778 32.0617,FALSE,11,FALSE
885551,F,19,Chrome,Windows,United Kingdom,-0.0955 51.5092,TRUE,12,FALSE
893564,F,48,Chrome,MacOS X,France,2.8568 46.3971,TRUE,9.1666666667,TRUE
8c5i0e,M,29,Chrome,Windows,Republic of Korea,126.9741 37.5112,FALSE,7,FALSE
902526,F,50,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,13,FALSE
909682,F,40,Chrome,Windows,United States,-90.0857 29.9736,TRUE,13.25,FALSE
916592,M,42,Firefox,Windows,Brazil,-43.2192 -22.8305,TRUE,13,FALSE
924891,F,76,Chrome,Windows,Brazil,-46.6289 -23.5464,FALSE,13,FALSE
932166,M,72,Chrome,Windows,China,119.3061 26.0614,TRUE,8.6,TRUE
941026,M,16,Chrome,Windows,United States,-75.1671 39.895,FALSE,10,FALSE
948911,F,42,Chrome,Windows,Sweden,15.6333 60.6,TRUE,12.5,FALSE
958084,M,54,Firefox,Linux,United States,-97.822 37.751,FALSE,10,FALSE
966105,F,67,Chrome,Linux,Costa Rica,-84.0833 9.9333,FALSE,14,FALSE
973291,M,20,Chrome,MacOS X,Brazil,-43.2192 -22.8305,TRUE,17,FALSE
981329,F,20,Safari,MacOS X,United States,-97.822 37.751,FALSE,15,FALSE
989226,F,32,Firefox,Linux,India,80.2833 13.0833,FALSE,12,FALSE
995177,M,54,Safari,MacOS X,France,5.8582 45.2139,FALSE,7.6,FALSE
9nlczp,F,39,Chrome,Windows,Japan,139.69 35.69,TRUE,7.5,FALSE
am04sg,F,62,Chrome,MacOS X,United States,-74.0104 40.7087,FALSE,10.5,TRUE
b79z21,F,55,Firefox,Windows,United States,-97.822 37.751,FALSE,19,FALSE
bxnemk,M,36,Firefox,Windows,United Kingdom,-4.1346 53.2265,TRUE,10,FALSE
cwj5e9,F,54,Chrome,Windows,United States,-71.0278 42.2856,TRUE,10.25,FALSE
dyitwg,F,55,Safari,MacOS X,India,77 20,FALSE,15,FALSE
epty7o,M,50,Chrome,Windows,United States,-111.8906 33.6119,FALSE,15.5,FALSE
fo7yka,M,65,Chrome,Windows,United States,-122.0322 37.323,TRUE,13,FALSE
geklrr,F,54,Safari,MacOS X,United States,-95.136 29.5723,TRUE,13.5,FALSE
h1pa1x,M,54,Safari,MacOS X,France,-1.8644 48.0488,FALSE,11.5,FALSE
hx0yg1,F,42,Chrome,MacOS X,United States,-86.2539 32.404,FALSE,9,FALSE
ihtvem,F,48,Safari,MacOS X,United States,-97.822 37.751,FALSE,11,TRUE
j4mu4t,,70,Chrome,Windows,United States,-77.2223 38.9499,FALSE,13,FALSE
jtuto4,F,46,Edge,Windows,United States,-75.5281 39.7157,TRUE,12.5,FALSE
kgxmmj,F,36,Chrome,Windows,South Africa,28.0583 -26.2309,TRUE,12.5,FALSE
li3n4m,M,,Chrome,MacOS X,Kazakhstan,71.3667 42.9,FALSE,13,FALSE
m9yhzy,M,40,Chrome,Linux,Russia,37.6068 55.7386,FALSE,12,FALSE
n3t5o0,M,54,Firefox,MacOS X,United Kingdom,-0.0955 51.5092,FALSE,14,FALSE
nwjwr7,,28,Firefox,Windows,Mexico,-99.9833 25.5833,FALSE,9,FALSE
ojpsuh,F,59,Chrome,Windows,United States,-97.822 37.751,FALSE,5,FALSE
p337n9,M,66,Firefox,Windows,Estonia,27.4847 59.2378,FALSE,9.5,FALSE
pq6146,F,25,Chrome,Windows,China,113.25 23.1167,TRUE,11,FALSE
qgd23u,F,63,Safari,MacOS X,United States,-97.822 37.751,FALSE,8.5,FALSE
r7himg,,72,Chrome,MacOS X,New Zealand,174 -41,TRUE,9.3333333333,FALSE
rwas5m,F,63,Chrome,MacOS X,Chile,-73.2333 -39.8,FALSE,13,FALSE
stwiid,F,42,Chrome,Windows,Colombia,-75.5636 6.2518,FALSE,9,FALSE
tkupym,M,23,Chrome,Windows,United States,-96.6645 32.9914,FALSE,9,FALSE
uawxh6,,39,Safari,MacOS X,Brazil,-49.3833 -20.8,TRUE,10.3333333333,FALSE
v7lsy0,M,47,Chrome,Windows,United States,-97.822 37.751,FALSE,20,TRUE
vri8lc,M,61,Chrome,Windows,United States,-121.9904 37.7806,FALSE,11.5,FALSE
wch13p,M,40,Chrome,Windows,Republic of Korea,126.95 37.5333,FALSE,9,FALSE
x0b74i,F,25,Chrome,Windows,Germany,8.6895 50.1026,TRUE,15,FALSE
xtmdw9,F,52,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,11,FALSE
ydpgcq,M,52,Chrome,Windows,United States,-97.822 37.751,TRUE,11.5,FALSE
z6sq80,M,,Chrome,Linux,United States,-105.0345 39.8301,FALSE,8,FALSE
zyvn97,F,47,Chrome,Windows,United States,-89.2723 31.2622,FALSE,14.5,FALSE
7537,M,66,Chrome,MacOS X,Argentina,-58.3817 -34.6033,FALSE,13,FALSE
14887,F,18,Chrome,Windows,China,120.3719 36.0986,TRUE,12,FALSE
25189,F,40,Firefox,Windows,United States,-76.8895 40.2728,FALSE,13,FALSE
32787,M,40,Chrome,Windows,France,2.3387 48.8582,FALSE,12.3333333333,FALSE
40714,,73,Chrome,MacOS X,United States,-80.8431 35.2271,FALSE,8.75,FALSE
49696,M,72,Chrome,Windows,United States,-105.0128 39.8158,FALSE,14,FALSE
59287,,51,Chrome,MacOS X,United Arab Emirates,55.3081 25.2639,TRUE,10.25,TRUE
68693,M,69,Chrome,Windows,United States,-97.822 37.751,FALSE,11,FALSE
75406,F,63,Chrome,Windows,China,116.3883 39.9289,FALSE,14.5,FALSE
83761,F,40,Chrome,Windows,China,116.3883 39.9289,TRUE,12.6,FALSE
91675,F,,Chrome,MacOS X,United States,-84.3248 33.7952,FALSE,12,FALSE
0b8l56,M,66,Chrome,Windows,United States,-97.822 37.751,FALSE,15,FALSE
0xeb87,M,62,Firefox,Windows,United States,-77.539 39.018,FALSE,19,FALSE
106970,M,,Chrome,Windows,United States,-97.822 37.751,FALSE,17,FALSE
114839,M,60,Chrome,Windows,Italy,12.5808 44.0633,FALSE,8.5,TRUE
124216,F,34,Chrome,Windows,Mexico,-99.1386 19.4342,FALSE,18,FALSE
132712,M,20,IE,Windows,Russia,37.6068 55.7386,TRUE,15,FALSE
141885,M,68,Chrome,Windows,,,TRUE,10.6666666667,FALSE
148331,M,28,Firefox,Windows,China,116.3883 39.9289,TRUE,11.8571428571,TRUE
158458,F,26,Chrome,MacOS X,China,118.7778 32.0617,TRUE,15,FALSE
166150,F,68,Chrome,Windows,United Kingdom,-0.0955 51.5092,TRUE,9.8571428571,FALSE
175160,F,23,Chrome,Windows,Republic of Korea,126.9741 37.5112,FALSE,23,FALSE
182639,M,53,Firefox,MacOS X,Japan,139.69 35.69,FALSE,16,FALSE
188008,,62,Chrome,Windows,Russia,37.6068 55.7386,FALSE,10,FALSE
194947,M,23,Chrome,Windows,Japan,139.7677 35.6427,FALSE,17.5,FALSE
1p4s7g,M,66,Chrome,Windows,United States,-77.0146 38.8933,FALSE,14,FALSE
204032,F,65,Chrome,Windows,Canada,-79.7668 43.3799,TRUE,12,FALSE
212415,,44,Firefox,Windows,China,113.7266 34.7725,FALSE,6,FALSE
220160,,56,Edge,Windows,United States,-97.6026 30.6568,TRUE,10.8333333333,TRUE
228776,F,,Chrome,Linux,Uruguay,-56.1708 -34.8581,TRUE,10.6,TRUE
236470,F,31,Safari,MacOS X,United States,-97.822 37.751,FALSE,12,FALSE
244584,,46,Firefox,Windows,Germany,8.4647 49.4883,FALSE,6.5,FALSE
253183,M,17,Safari,MacOS X,India,77.2167 28.6667,FALSE,14,FALSE
261057,F,70,Firefox,Windows,United States,-71.0843 42.3626,FALSE,9,FALSE
26v9na,F,35,Chrome,Windows,China,113.7266 34.7725,FALSE,14,FALSE
276704,,41,Chrome,MacOS X,China,106.5528 29.5628,FALSE,8.5,FALSE
284945,M,36,Chrome,Windows,India,77.2167 28.6667,FALSE,13.6666666667,FALSE
293235,M,52,Chrome,Windows,United States,-97.822 37.751,TRUE,8.4,FALSE
2j1zdt,F,47,Chrome,Windows,,,TRUE,5.5,FALSE
302571,,,Chrome,Windows,United States,-97.822 37.751,FALSE,11.3333333333,FALSE
311958,M,,Safari,MacOS X,France,4.9583 45.589,TRUE,11.5,FALSE
319465,F,,Chrome,Windows,China,113.25 23.1167,TRUE,8.3333333333,FALSE
327857,F,38,Firefox,Windows,Mexico,-99.0111 19.4371,TRUE,8,FALSE
336132,M,32,Chrome,Windows,Norway,10.4167 63.4167,FALSE,11,FALSE
346140,F,68,Firefox,Linux,Japan,136.9833 34.9167,FALSE,11.75,FALSE
353872,M,66,Chrome,Windows,,8 47,TRUE,8,FALSE
360923,F,17,Safari,MacOS X,Poland,21 52.25,FALSE,11,FALSE
367179,F,23,IE,Windows,Germany,9.491 51.2993,FALSE,10,FALSE
375606,M,35,Chrome,MacOS X,Finland,24.9375 60.1708,FALSE,12.5,FALSE
384221,F,,Chrome,Windows,Chile,-70.6682 -33.4625,FALSE,12.2,FALSE
391334,F,63,Chrome,Windows,United States,-87.8945 43.0434,FALSE,16,FALSE
399775,F,39,Chrome,Windows,Argentina,-58.3816 -34.6033,FALSE,18,FALSE
402384,F,,Chrome,Windows,United States,-89.4187 41.1909,FALSE,12.25,FALSE
409553,M,62,Chrome,Windows,United States,-84.4635 33.871,FALSE,7,FALSE
416443,M,40,IE,Windows,Ukraine,24.0305 49.8407,FALSE,15,FALSE
425303,M,,Chrome,MacOS X,Germany,9.491 51.2993,TRUE,10.25,TRUE
432990,,65,Chrome,MacOS X,Australia,143.2104 -33.494,FALSE,10,FALSE
441011,M,50,Safari,MacOS X,United States,-97.822 37.751,TRUE,11.2,TRUE
449243,M,75,Chrome,Windows,United States,-117.1649 32.8072,TRUE,13,FALSE
459420,F,40,Chrome,Windows,United States,-118.244 34.0544,TRUE,10.75,FALSE
465908,F,,Firefox,Windows,United States,-110.3607 31.5273,FALSE,14,FALSE
474521,M,46,Chrome,Windows,,0 0,TRUE,10.8,TRUE
482457,F,69,Chrome,Windows,,,FALSE,10.3333333333,FALSE
491676,M,60,Safari,MacOS X,China,116.3883 39.9289,FALSE,10,FALSE
497696,,16,Chrome,Windows,Brazil,-41.4167 -3.3167,FALSE,8.5,FALSE
4xeqs0,M,,Chrome,Windows,United States,-97.822 37.751,FALSE,12,FALSE
508592,M,20,Chrome,Windows,Netherlands,4.9167 52.35,FALSE,9.5,FALSE
516630,F,51,Safari,MacOS X,United Kingdom,0.05 51.45,TRUE,11.2,TRUE
523571,,59,Firefox,Windows,Japan,139.7677 35.6427,FALSE,9,FALSE
533397,F,65,Firefox,Windows,United States,-78.7356 35.4132,FALSE,10.5,FALSE
541557,M,,Chrome,Windows,United States,-97.822 37.751,FALSE,6.5,FALSE
549190,M,30,Chrome,Windows,Spain,-3.684 40.4172,TRUE,8.4,FALSE
556754,,27,Safari,MacOS X,United States,-120.398 34.6045,FALSE,17,FALSE
566664,F,37,Chrome,Windows,Brazil,-43.2192 -22.8305,FALSE,11.5,FALSE
576171,F,,Chrome,Windows,United States,-97.822 37.751,FALSE,9,FALSE
585196,M,28,Chrome,Windows,Canada,-75.7 45.4167,TRUE,9.3333333333,FALSE
594008,M,73,Firefox,Windows,China,113.25 23.1167,FALSE,23,FALSE
5e1tyw,M,32,Chrome,MacOS X,United States,-97.822 37.751,TRUE,12,FALSE
602645,F,42,Chrome,MacOS X,United Kingdom,-3 53.4167,TRUE,9.2,FALSE
611635,M,78,Chrome,Windows,China,120.1614 30.2936,FALSE,9,FALSE
619554,F,39,Chrome,Windows,Indonesia,106.4989 -6.3433,TRUE,12.5,FALSE
627608,F,54,Chrome,Windows,India,77 20,TRUE,9,TRUE
635189,F,42,Safari,MacOS X,Romania,26.6667 44.9167,FALSE,11.3333333333,FALSE
644662,F,43,Chrome,Windows,Brazil,-44.3333 -19.95,FALSE,11.25,FALSE
652896,M,52,Chrome,Linux,China,106.5528 29.5628,FALSE,9,FALSE
661092,F,63,Safari,MacOS X,United States,-97.822 37.751,FALSE,9,FALSE
667992,F,70,Chrome,Windows,China,120.1614 30.2936,FALSE,12,FALSE
674823,M,19,Chrome,Windows,United States,-111.8434 40.7649,FALSE,9,FALSE
684170,M,56,Chrome,Windows,Mexico,-103.3167 20.65,TRUE,11.6666666667,FALSE
691166,F,21,Chrome,MacOS X,United States,-92.0235 32.5979,FALSE,11,FALSE
6aemfg,M,70,Chrome,Windows,Canada,-80.4467 43.4646,TRUE,12.5,FALSE
6tvh0b,M,29,Chrome,Windows,United States,-97.7431 30.2672,TRUE,18,FALSE
706275,M,72,Chrome,Windows,United States,-96.9 33.0035,FALSE,13,FALSE
715381,F,70,IE,Windows,United States,-110.3607 31.5273,FALSE,15.5,FALSE
723582,F,68,Chrome,Windows,Austria,15.3 46.7294,FALSE,11.5,FALSE
732398,F,50,Safari,MacOS X,France,2.3387 48.8582,FALSE,14.5,FALSE
742853,F,39,Chrome,Windows,United States,-97.822 37.751,FALSE,9,FALSE
752108,M,74,Chrome,Windows,Romania,25 46,TRUE,10,FALSE
760109,M,60,Chrome,Windows,China,113.5325 34.6836,FALSE,10.3333333333,FALSE
767447,F,71,Safari,MacOS X,United States,-110.3607 31.5273,FALSE,14,FALSE
775055,F,33,Chrome,Windows,United States,-87.7017 41.9206,TRUE,10.75,FALSE
783774,F,68,Safari,MacOS X,Taiwan,120.8219 24.5589,FALSE,9.8,TRUE
791934,F,22,Chrome,Windows,Brazil,-44.1833 -22.5333,FALSE,10,FALSE
79rcns,M,51,Chrome,Windows,United States,-118.244 34.0544,FALSE,9,FALSE
801335,M,52,Chrome,Windows,United States,-93.2793 44.8784,FALSE,10.6666666667,FALSE
810517,,23,Chrome,Windows,Ukraine,24.0305 49.8407,TRUE,8,FALSE
819441,M,34,Chrome,Windows,Slovak Republic,17.1167 48.15,FALSE,11,FALSE
827400,F,54,Safari,MacOS X,China,114.1333 22.5333,TRUE,11.5,FALSE
834127,F,29,Chrome,Windows,United States,-90.46 35.9542,FALSE,12,FALSE
842163,F,55,Chrome,Windows,United Kingdom,0.4333 52.0833,FALSE,10.5,FALSE
850386,F,58,Firefox,Windows,Australia,115.9181 -32.058,TRUE,10.2,FALSE
857732,F,69,Chrome,Windows,France,2.2935 48.8024,TRUE,8,FALSE
865652,M,29,Chrome,Windows,Russia,45.3546 53.0725,FALSE,16,FALSE
873160,F,53,Chrome,Windows,United States,-75.6218 41.4066,FALSE,8,FALSE
881402,F,,Firefox,Windows,United States,-97.822 37.751,FALSE,8,FALSE
889523,F,54,IE,Windows,Saudi Arabia,46.7152 24.6537,FALSE,8,FALSE
896974,M,49,Chrome,Windows,United States,-78.8986 35.994,FALSE,6,FALSE
8tu2ge,F,58,Safari,MacOS X,Ukraine,31.4795 50.0877,TRUE,13,FALSE
906140,M,41,Chrome,MacOS X,Republic of Korea,126.9743 37.5111,FALSE,12,FALSE
913877,,46,Chrome,Windows,China,112.4708 37.7269,FALSE,11,FALSE
920274,F,53,Chrome,Windows,Spain,2.159 41.3888,FALSE,9.6666666667,FALSE
928388,M,46,Chrome,Windows,United Kingdom,-2.2167 53.4,TRUE,12.2,FALSE
936843,M,62,Safari,MacOS X,United States,-97.822 37.751,FALSE,10.3333333333,FALSE
945300,M,40,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,12,FALSE
953381,F,28,Chrome,MacOS X,Latvia,25 57,TRUE,13.5,FALSE
961873,F,,Chrome,Linux,United States,-122.0322 37.323,FALSE,10.5,FALSE
968726,,64,Chrome,MacOS X,United States,-122.3558 37.526,TRUE,12,FALSE
977760,M,61,Chrome,Windows,Venezuela,-66.9167 10.5,FALSE,14,FALSE
985187,M,,Firefox,Windows,United States,-95.3139 29.7203,FALSE,11,FALSE
992060,M,68,IE,Windows,Netherlands,4.4876 51.8237,FALSE,10,FALSE
998545,M,50,Chrome,Windows,France,4.8755 45.7655,FALSE,13,FALSE
9w3mee,F,41,Chrome,Windows,China,115.9333 28.55,FALSE,9,FALSE
arzvez,F,77,Firefox,Windows,United States,-97.822 37.751,TRUE,10.5,FALSE
beutz0,,24,Edge,Windows,United States,-122.3558 37.526,FALSE,11,FALSE
c36rzc,M,30,Chrome,Windows,France,2.3292 48.8628,TRUE,7,FALSE
crsvxy,F,,Chrome,Windows,Japan,139.7677 35.6427,FALSE,8,TRUE
dgn5lp,F,57,Firefox,Windows,Russia,37.6068 55.7386,FALSE,9,FALSE
eapmy3,F,16,Safari,MacOS X,China,125.3228 43.88,FALSE,7,FALSE
f2j3k6,M,70,Firefox,Windows,United States,-97.822 37.751,TRUE,11.6666666667,FALSE
fsunvm,F,42,Firefox,Linux,Japan,139.7677 35.6427,FALSE,10,FALSE
gioml1,F,62,Chrome,Windows,China,118.7778 32.0617,FALSE,13.5,FALSE
h4553l,,16,Safari,MacOS X,Denmark,12.0564 55.7123,FALSE,11,FALSE
hrpv38,F,65,Chrome,Windows,Australia,138.6198 -34.9117,TRUE,4,FALSE
idtmti,F,48,Chrome,MacOS X,United States,-97.822 37.751,TRUE,14.6666666667,FALSE
j6gt3d,F,56,Firefox,Windows,Argentina,-64.175 -31.425,TRUE,8,FALSE
k0batl,M,57,Chrome,MacOS X,United States,-97.822 37.751,FALSE,11,FALSE
l4kwfd,M,74,Chrome,Windows,Australia,115.8621 -31.9674,TRUE,13,FALSE
lxxj2a,M,33,Firefox,Windows,China,113.1136 28.1792,FALSE,12,FALSE
